kind,width,height,depth,num_filled,time
array,115,115,100,1115,26.82994794845581
array,115,115,100,1116,23.5460422039032
array,115,115,100,1347,24.386553049087524
array,115,115,100,1347,22.790931224822998
array,115,115,100,574,9.972944974899292
array,115,115,100,526,9.298336744308472
array,115,115,100,1128,19.678544282913208
array,115,115,100,580,10.460407972335815
array,115,115,100,1151,20.661152124404907
array,115,115,100,1099,19.737262725830078
array,115,115,100,644,11.23234510421753
